915;32-130;Koszyce;ul. Elżbiety Łokietkówny;14;\N
916;32-120;Nowe Brzesko;Krakowska;44;\N
917;32-109;Pałecznica;ul. Św. Jakuba;11;\N
918;32-100;Proszowice;3 Maja;72;\N
920;34-240;Jordanów;Rynek;1;\N
921;34-200;Sucha Beskidzka;Adama Mickiewicza;19;\N
924;34-240;Jordanów;Rynek;2;\N
925;34-220;Maków Podhalański;ul. Szpitalna;3;\N
926;34-205;Stryszawa;nie dotyczy;17;\N
929;33-190;Ciężkowice;Tysiąclecia;19;\N
930;33-180;Gromnik;ul. Witosa;2;\N
931;33-140;Lisia Góra;1 Maja;7;\N
933;33-130;Radłów;ul. Kolejowa;7;\N
934;33-160;Ryglice;Rynek;9;\N
937;33-100;Tarnów;Krakowska;19;\N
938;33-170;Tuchów;Jana Pawła II;6;\N
941;32-830;Wojnicz;Rynek;1;\N
942;32-840;Zakliczyn;Rynek;32;\N
944;34-500;Zakopane;Kościuszki;13;\N
945;34-425;Biały Dunajec;Jana Pawa II;312;\N
946;34-530;Bukowina Tatrzańska;ul. Długa;144;\N
947;34-511;Kościelisko;ul. Nędzy-Kubińca;101;\N
948;34-520;Poronin;ul. Józefa Piłsudskiego;5;\N
949;34-120;Andrychów;Rynek;15;\N
950;34-114;Brzeźnica;ul. Krakowska;109;\N
951;34-130;Kalwaria Zebrzydowska;ul. Mickiewicza;7;\N
952;34-143;Lanckorona;ul. Krakowska;8;\N
954;34-116;Spytkowice;Zamkowa;12;\N
956;34-100;Tomice;Wadowicka;51;\N
957;34-100;Wadowice;Pl. Jana Pawła II;23;\N
958;34-122;Wieprz;Centralna;5;\N
960;32-420;Gdów;Rynek;40;\N
962;32-005;Niepołomice;Plac Zwycięstwa;13;\N
963;32-020;Wieliczka;Powstania Warszawskiego;1;\N
964;31-004;Kraków;pl. Wszystkich Świętych;3;4
965;33-300;Nowy Sącz;Rynek;1;\N
966;33-100;Tarnów;ul. Adama Mickiewicza;2;\N
967;26-800;Białobrzegi;Pl. Zygmunta Starego;9;\N
968;26-803;Promna;Promna-Kolonia;5;\N
969;26-807;Radzanów;Radzanów;92A;\N
970;26-806;Stara Błotnica;Stara Błotnica;46;\N
971;26-804;Stromiec;ul. Piaski;4;\N
972;26-811;Wyśmierzyce;ul. A. Mickiewicza;75;\N
973;06-400;Ciechanów;Plac Jana Pawła II;6;\N
974;06-400;Ciechanów;ul. Fabryczna;8;\N
975;06-450;Glinojeck;ul. Płocka;12;\N
976;06-420;Gołymin-Ośrodek;Szosa Ciechanowska;8;\N
977;06-460;Grudusk;ul. Ciechanowska;54;\N
978;06-456;Ojrzeń;ul. Ciechanowska;27;\N
979;06-406;Opinogóra Górna;ul. Zygmunta Krasińskiego;4;\N
980;06-461;Regimin;Regimin;22;\N
981;06-430;Sońsk;ul. Ciechanowska;20;\N
982;08-400;Garwolin;ul. Staszica;15;\N
983;08-450;Łaskarzew;ul. Duży Rynek;32;\N
984;08-412;Borowie;ul. Aleksandra Sasimowskiego;2;\N
985;08-400;Garwolin;ul. Mazowiecka;16;\N
986;08-404;Górzno;ul. Jana Pawła II;10;\N
987;08-450;Łaskarzew;ul. Rynek Duży im. Józefa Piłsudskiego;32;\N
988;08-480;Maciejowice;ul. Rynek;7;\N
989;08-420;Miastków Kościelny;ul. Rynek;6;\N
990;08-441;Parysów;ul. Kościuszki;28;\N
991;08-440;Pilawa;Al. Wyzwolenia;158;\N
992;08-460;Sobolew;ul. Rynek;1;\N
993;08-455;Trojanów;Trojanów;57A;\N
994;08-470;Wilga;ul. Warszawska;38;\N
995;08-430;Żelechów;ul. Rynek;1;\N
996;09-500;Gostynin;ul. Rynek;26;\N
997;09-500;Gostynin;ul. Rynek;26;\N
998;09-541;Pacyna;ul. Wyzwolenia;7;\N
999;09-540;Sanniki;ul. Warszawska;169;\N
1000;09-550;Szczawin Kościelny;ul. Jana Pawła II;10;\N
1001;05-822;Milanówek;ul. Kościuszki;45;\N
1002;05-807;Podkowa Leśna;ul. Akacjowa;39;41
1003;96-314;Baranów;ul. Armii Krajowej;87;\N
1004;05-825;Grodzisk Mazowiecki;ul. T. Kościuszki;32A;\N
1005;96-313;Jaktorów;ul. Warszawska;33;\N
1006;96-321;Żabia Wola;ul. Główna;3;\N
1007;05-622;Belsk Duży;ul. Jana Kozietulskiego;4;\N
1008;05-620;Błędów;ul. Sadurkowska;13;\N
1009;05-650;Chynów;ul. Głowna;67;\N
1010;05-610;Goszczyn;ul. Bądkowska;2;\N
1011;05-600;Grójec;ul. Józefa Piłsudskiego;47;\N
1012;05-604;Jasieniec;ul. Warecka;42;\N
1013;05-640;Mogielnica;ul.Rynek;1;\N
1014;26-420;Nowe Miasto nad Pilicą;Pl. O. H. Koźmińskiego;1;2
1016;05-660;Warka;Plac Stefana Czarnieckiego;1;\N
1017;26-930;Garbatka-Letnisko;ul. Skrzyńskich;1;\N
1018;26-903;Głowaczów;ul. Rynek;35;\N
1019;26-920;Gniewoszów;ul. Lubelska;16;\N
1020;26-902;Grabów Nad Pilicą;ul. Kazimierza Pułaskiego;51;\N
1021;26-900;Kozienice;ul. Parkowa;5;\N
1022;26-910;Magnuszew;ul. Saperów;24;\N
1023;26-922;Sieciechów;ul. Rynek;16;\N
1024;05-120;Legionowo;ul. Marsz. Józefa Piłsudskiego;41;\N
1025;05-110;Jabłonna;ul. Modlińska;152;\N
1026;05-126;Nieporęt;Pl. Wolności;1;\N
1027;05-140;Serock;ul. Rynek;21;\N
1028;05-135;Wieliszew;ul. Krzysztofa Kamila Baczyńskiego;1;\N
1029;27-312;Chotcza;Chotcza-Józefów;60;\N
1030;27-310;Ciepielów;ul. Czachowskiego;1;\N
1031;27-300;Lipsko;ul. 1 Maja;2;\N
1032;27-353;Rzeczniów;Rzeczniów;1;\N
1033;27-350;Sienno;ul. Rynek;36;40
1034;27-320;Solec nad Wisłą;ul. Rynek;1;\N
1035;08-206;Huszlew;Huszlew;;\N
1036;08-200;Łosice;ul. Piłsudskiego;6;\N
1037;08-207;Olszanka;Olszanka;37;\N
1038;08-210;Platerów;ul. 3 Maja;5;\N
1039;08-220;Sarnaki;ul. Berka Joselewicza;3;\N
1040;08-205;Stara Kornica;Stara Kornica;191;\N
1041;06-200;Maków Mazowiecki;ul. Moniuszki;6;\N
1042;06-232;Czerwonka;Czerwonka;38;\N
1043;06-425;Karniewo;ul. Pułtuska;3;\N
1044;06-212;Krasnosielc;ul. Rynek;40;\N
1045;06-231;Młynarze;ul. Ostrołęcka;7;\N
1046;06-210;Płoniawy-Bramura;Płoniawy-Bramura;83A;\N
1047;06-230;Różan;Plac Obrońców Różana;4;\N
1048;06-225;Rzewnie;Rzewnie;19;\N
1049;06-216;Sypniewo;ul. Ostrołęcka;27;\N
1050;06-220;Stary Szelków;Stary Szelków;39;\N
1051;05-300;Mińsk Mazowiecki;ul. Konstytucji 3-go Maja;1;\N
1052;05-319;Cegłów;ul. Tadeusza Kościuszki;4;\N
1053;05-311;Dębe Wielkie;ul. Strażacka;3;\N
1054;05-307;Dobre;ul. Kościuszki;1;\N
1055;05-074;Halinów;ul. Spółdzielcza;1;\N
1056;05-306;Jakubów;Jakubów;55;\N
1057;05-310;Kałuszyn;ul. Pocztowa;1;\N
1058;05-334;Latowicz;ul. Rynek;6;\N
1059;05-300;Mińsk Mazowiecki;ul. Chełmońskiego;14;\N
1060;05-320;Mrozy;ul. Adama Mickiewicza;35;\N
1061;05-332;Siennica;ul. Kołbielska;1;\N
1062;05-304;Stanisławów;ul. Rynek;32;\N
1063;05-070;Sulejówek;ul. Dworcowa;55;\N
1064;06-500;Mława;ul. Stary Rynek;19;\N
1065;06-520;Dzierzgowo;ul. T. Kościuszki;1;\N
1066;06-545;Lipowiec Kościelny;Lipowiec Kościelny;213;\N
1067;06-540;Radzanów;Pl. Piłsudskiego;26;\N
1068;06-445;Strzegowo;Plac Wolności;32;\N
1069;06-561;Stupsk;ul. Sienkiewicza;10;\N
1070;06-550;Szreńsk;ul. Plac Kanoniczny;10;\N
1071;06-516;Szydłowo;Mazowiecka;61;\N
1072;06-513;Wieczfnia Kościelna;Wieczfnia Kościelna;48;\N
1073;06-521;Wiśniewo;Wiśniewo;86;\N
1074;05-100;Nowy Dwór Mazowiecki;ul. Zakroczymska;30;\N
1075;05-152;Czosnów;ul. Gminna;6;\N
1076;05-155;Leoncin;ul. Partyzantów;3;\N
1077;05-190;Nasielsk;ul. Elektronowa;3;\N
1078;05-180;Pomiechówek;ul. Szkolna;1A;\N
1079;05-170;Zakroczym;ul. Warszawska;7;\N
1080;06-320;Baranowo;Plac Trzydziestolecia;7;\N
1081;07-431;Czarnia;Czarnia;41;\N
1082;07-407;Czerwin;Pl. Tysiąclecia;1;\N
1083;07-440;Goworowo;ul. Ostrołęcka;21;\N
1084;07-420;Kadzidło;ul. Targowa;4;\N
1085;07-402;Lelis;ul. Szkolna;37;\N
1086;07-437;Łyse;ul. Ostrołęcka;2;\N
1087;07-430;Myszyniec;Plac Wolności;60;\N
1088;07-415;Olszewo-Borki;ul. Władysława Broniewskiego;13;\N
1089;07-411;Rzekuń;ul. Tadeusza Kościuszki;33;\N
1090;07-405;Troszyn;ul. Juliusza Słowackiego;13;\N
1091;07-300;Ostrów Mazowiecka;ul. 3 Maja;66;\N
1092;07-305;Andrzejewo;ul. Warszawska;36;\N
1093;07-325;Boguty-Pianki;ul. Aleja Papieża Jana Pawła II;45;\N
1094;07-306;Brok;Pl. Kościelny;6;\N
1095;07-320;Małkinia Górna;ul. Przedszkolna;1;\N
1096;07-322;Nur;ul. Drochiczyńska;2;\N
1097;07-300;Ostrów Mazowiecka;ul. Władysława Sikorskiego;5;\N
1098;07-303;Stary Lubotyń;Stary Lubotyń;42;\N
1099;07-324;Szulborze Wielkie;ul. Romantyczna;2;\N
1100;07-311;Wąsewo;ul. Zastawska;13;\N
1101;07-323;Zaręby Kościelne;ul. Kowalska;14;\N
1102;05-420;Józefów;ul. Kardynała Wyszyńskiego;1;\N
1103;05-400;Otwock;ul. Armii Krajowej;5;\N
1104;05-430;Celestynów;ul. Regucka;3;\N
1105;05-480;Karczew;ul. Warszawska;28;\N
1106;05-340;Kołbiel;ul. Szkolna;1;\N
1107;08-445;Osieck;ul. Rynek;1;\N
1108;08-443;Sobienie-Jeziory;ul. Garwolińska;16;\N
1109;05-462;Wiązowna;ul. Lubelska;59;\N
1110;05-530;Góra Kalwaria;ul. 3 Maja;10;\N
1111;05-520;Konstancin-Jeziorna;ul. Warszawska;32;\N
1112;05-506;Lesznowola;ul. Gminnej Rady Narodowej;60;\N
1113;05-500;Piaseczno;ul. Kościuszki;5;\N
1114;05-505;Prażmów;ul. Piotra Czołchańskiego;1;\N
1115;05-555;Tarczyn;ul. Juliana Stępkowskiego;17;\N
1116;09-230;Bielsk;Pl. Wolności;3a;\N
1117;09-470;Bodzanów;ul. Bankowa;7;\N
1118;09-414;Brudzeń Duży;ul. Toruńska;2;\N
1119;09-454;Bulkowo;ul. Szkolna;1;\N
1120;09-210;Drobin;ul. Marszałka Piłsudskiego;12;\N
1121;09-530;Gąbin;ul. Stary Rynek;16;\N
1122;09-520;Łąck;ul. Gostynińska;2;\N
1123;09-460;Mała Wieś;ul. Jana Kochanowskiego;1;\N
1124;09-505;Nowy Duninów;ul. Osiedlowa;1;\N
1125;09-451;Radzanowo;ul. Płocka;32;\N
1126;09-533;Słubice;ul. Płocka;32;\N
1127;09-472;Słupno;ul. Miszewska;8a;\N
1128;09-411;Biała;ul. Jana Kazimierza;1;\N
1129;09-440;Staroźreby;ul. Płocka;18;\N
1130;09-450;Wyszogród;ul. Rębowska;37;\N
1131;09-100;Płońsk;ul. Płocka;39;\N
1132;09-140;Raciąż;Pl. A. Mickiewicza;17;\N
1133;09-130;Baboszewo;ul. Warszawska;9A;\N
1134;09-150;Czerwińsk nad Wisłą;ul. Władysława Jagiełły;16;\N
1135;09-164;Dzierzążnia;Dzierzążnia;28;\N
1136;09-131;Joniec;Joniec;29;\N
1137;09-152;Naruszewo;Naruszewo;19A;\N
1138;09-120;Nowe Miasto;ul. Apteczna;8;\N
1139;09-100;Płońsk;ul. 19 Stycznia;39;\N
1140;09-140;Raciąż;ul. Kilińskiego;2;\N
1141;09-110;Sochocin;ul. Guzikarzy;9;\N
1142;09-142;Załuski;Załuski;67;\N
1143;05-820;Piastów;ul. 11 Listopada;2;\N
1144;05-800;Pruszków;ul. Kraszewskiego;14;16
1145;05-840;Brwinów;ul. Grodziska;12;\N
1146;05-816;Michałowice;ul. Aleja Powstańców Warszawy;1;\N
1147;05-830;Nadarzyn;ul. Mszczonowska;24;\N
1148;05-090;Raszyn;ul. Szkolna;2A;\N
1149;06-300;Przasnysz;ul. J. Kilińskiego;2;\N
1150;06-330;Chorzele;ul. Stanisława Komosińskiego;1;\N
1151;06-415;Czernice Borowe;ul. Dolna;2;\N
1152;06-323;Jednorożec;ul. Odrodzenia;14;\N
1153;06-408;Krasne;ul. Adama Mickiewicza;23;\N
1154;06-316;Krzynowłoga Mała;ul. Kościelna;3;\N
1155;06-300;Przasnysz;ul. Św. Stanisława Kostki;5;\N
1156;26-422;Borkowice;ul. ks Jana Wiśniewskiego;42;\N
1157;26-434;Gielniów;Pl. Wolności;75;\N
1158;26-415;Klwów;ul. Opoczyńska;35;\N
1159;26-425;Odrzywół;ul. Warszawska;53;\N
1160;26-414;Potworów;Radomska;2A;\N
1161;26-400;Przysucha;Plac Kolberga;11;\N
1162;26-411;Rusinów;ul. Żeromskiego;4;\N
1163;26-432;Wieniawa;ul. Kochanowskiego;88;\N
1164;06-126;Gzy;Gzy;9;\N
1165;07-215;Obryte;Obryte;185;\N
1166;06-121;Pokrzywnica;Aleja Jana Pawła II;1;\N
1167;06-100;Pułtusk;ul. Rynek;41;\N
1168;06-150;Świercze;ul. Pułtuska;47;\N
1169;06-120;Winnica;ul. Pułtuska;25;\N
1170;07-217;Zatory;ul. Jana Pawła II;106;\N
1171;26-670;Pionki;Aleja Jana Pawła II;15;\N
1172;26-634;Gózd;ul. Radomska;7;\N
1173;27-100;Iłża;ul. Rynek;11;\N
1174;26-631;Jastrzębia;Jastrzębia;;\N
1175;26-660;Jedlińsk;ul. Warecka;19;\N
1176;26-630;Jedlnia-Letnisko;ul. Radomska;43;\N
1177;26-624;Kowala-Stępocina;ul. Marii Walewskiej;7;\N
1178;26-670;Pionki;ul. Zwycięstwa;6a;\N
1179;26-650;Przytyk;ul. Zachęta;57;\N
1180;26-640;Skaryszew;ul. Słowackiego;6;\N
1181;26-680;Wierzbica;ul. Kościuszki;73;\N
1182;26-625;Wolanów;ul. Radomska;20;\N
1183;26-652;Zakrzew;Zakrzew;51;\N
1184;08-113;Domanice;Domanice;52;\N
1185;08-108;Korczew;ul. Ks. Brzóski;20a;\N
1186;08-130;Kotuń;ul. Siedlecka;56c;\N
1187;08-124;Mokobody;Plac Chreptowicza;25;\N
1188;08-140;Mordy;ul. Kilińskiego;9;\N
1189;08-107;Paprotnia;ul. 3 Maja;2;\N
1190;08-109;Przesmyki;ul. 11 Listopada;13;\N
1191;08-110;Siedlce;ul. Mieczysława Asłanowicza;10;\N
1192;08-114;Skórzec;ul. Siedlecka;3;\N
1193;08-125;Suchożebry;ul. Aleksandry Ogińskiej;11;\N
1194;08-112;Wiśniew;ul. Siedlecka;13;\N
1195;08-117;Wodynie;ul. Siedlecka;43;\N
1196;08-106;Zbuczyn;ul. Jana Pawła II;1;\N
1197;09-200;Sierpc;ul. Piastowska;11a;\N
1198;09-213;Gozdowo;ul. Krystyna Gozdawy;19;\N
1199;09-214;Mochowo;ul. Sierpiecka;2;\N
1200;09-204;Rościszewo;ul. Armii Krajowej;1;\N
1201;09-200;Sierpc;ul. Bp. Floriana;4;\N
1202;09-227;Szczutowo;ul. Lipowa;5A;\N
1203;09-226;Zawidz Kościelny;ul. Mazowiecka;24;\N
1204;96-500;Sochaczew;ul. 1go Maja;16;\N
1205;05-088;Brochów;Brochów;125;\N
1206;96-520;Iłów;ul. Płocka;2;\N
1207;96-512;Młodzieszyn;ul. Wyszogrodzka;25;\N
1208;96-513;Nowa Sucha;Nowa Sucha;59A;\N
1209;96-514;Rybno;ul. Długa;20;\N
1210;96-500;Sochaczew;ul. Warszawska;115;\N
1211;96-515;Teresin;ul. Zielona;20;\N
1212;08-300;Sokołów Podlaski;ul. Wolności;21;\N
1213;08-311;Bielany;ul. Słoneczna;2;\N
1214;08-322;Ceranów;Ceranów;140;\N
1215;08-304;Jabłonna Lacka;ul. Klonowa;14;\N
1216;08-330;Kosów Lacki;ul. Kolejowa;2;\N
1217;08-307;Repki;ul. Parkowa;7;\N
1218;08-331;Sabnie;ul. Główna;73;\N
1219;08-300;Sokołów Podlaski;ul. Wolności;44;\N
1220;08-320;Sterdyń;ul. T. Kościuszki;6;\N
1221;26-510;Chlewiska;ul. Dionizego Czachowskiego;49;\N
1222;26-502;Jastrząb;Plac Niepodległości;5;\N
1223;26-503;Mirów Stary;Mirów Stary;27;\N
1224;26-505;Orońsko;ul. Szkolna;8;\N
1225;26-500;Szydłowiec;ul. Rynek Wielki;1;\N
1226;05-870;Błonie;ul. Rynek;6;\N
1227;05-080;Izabelin;ul. 3 Maja;42;\N
1228;05-085;Kampinos;ul. Niepokalanowska;3;\N
1229;05-084;Leszno;Al. Wojska Polskiego;21;\N
1230;05-092;Łomianki;ul. Warszawska;115;\N
1231;05-850;Ożarów Mazowiecki;ul. Kolejowa;2;\N
1232;05-082;Stare Babice;ul. Rynek;32;\N
1233;07-100;Węgrów;ul. Rynek Mariacki;16;\N
1234;07-110;Grębków;ul. Wspólna;5;\N
1235;07-120;Korytnica;ul. Adama Małkowskiego;20;\N
1236;07-100;Węgrów;ul. Mickiewicza;2;\N
1237;07-130;Łochów;Al. Pokoju;75;\N
1238;07-106;Miedzna;Pl. 11 Listopada;4;\N
1239;07-140;Sadowne;ul. Kościuszki;3;\N
1240;07-104;Stoczek;ul. Kosowska;5;\N
1241;07-111;Wierzbno;Wierzbno;90;\N
1242;05-230;Kobyłka;ul. Wołomińska;1;\N
1243;05-270;Marki;Aleja Marszałka Józefa Piłsudskiego;95;\N
1244;05-091;Ząbki;ul. Wojska Polskiego;10;\N
1245;05-220;Zielonka;ul. Lipowa;5;\N
1246;05-252;Dąbrówka;ul. Kościuszki;14;\N
1247;05-280;Jadów;ul. Jana Pawła II;17;\N
1248;05-205;Klembów;ul. Gen. F. Żymirskiego;38;\N
1249;05-326;Poświętne;ul. Krótka;1;\N
1250;05-250;Radzymin;plac Kościuszki;2;\N
1251;05-282;Strachówka;ul. Norwida;6;\N
1252;05-240;Tłuszcz;ul. Warszawska;10;\N
1253;05-200;Wołomin;ul. Ogrodowa;4;\N
1254;07-221;Brańszczyk;ul. Jana Pawła II;45;\N
1255;07-210;Długosiodło;ul. Kościuszki;2;\N
1256;07-205;Rząśnik;ul. Jesionowa;3;\N
1257;07-203;Somianka;Somianka-Parcele;16B;\N
1258;07-200;Wyszków;Aleja Róż;2;\N
1259;07-230;Zabrodzie;ul. Reymonta;51;\N
1260;26-713;Kazanów;Plac Partyzantów;28;\N
1261;26-720;Policzna;ul. Bolesława Prusa;11;\N
1262;26-704;Przyłęk;Przyłęk;;\N
1263;26-706;Tczów;Tczów;124;\N
1264;26-700;Zwoleń;Plac Kochanowskiego;1;\N
1265;09-320;Bieżuń;ul. Warszawska;2;\N
1266;09-310;Kuczbork-Osada;ul. Mickiewicza;7;\N
1267;09-304;Lubowidz;ul. Zielona;10;\N
1268;09-317;Lutocin;ul. Poniatowskiego;1;\N
1269;09-135;Siemiątkowo;ul. Władysława Reymonta;3A;\N
1270;09-300;Żuromin;Plac Piłsudskiego;3;\N
1271;96-300;Żyrardów;Plac Jana Pawła II;1;\N
1272;96-320;Mszczonów;Plac Piłsudskiego;1;\N
1273;96-330;Puszcza Mariańska;ul. Stanisława Papczyńskiego;1;\N
1274;96-325;Radziejowice;ul. Kubickiego;10;\N
1275;96-315;Wiskitki;ul. Kościuszki;1;\N
1276;07-410;Ostrołęka;Plac Gen. J. Bema;1;\N
1277;09-400;Płock;Stary Rynek;1;\N
1278;26-600;Radom;ul. Jana Kilińskiego;30;\N
1279;08-110;Siedlce;Skwer Niepodległości;2;\N
1280;00-950;Warszawa;Pl. Bankowy;3;5
1281;49-300;Brzeg;ul. Robotnicza;12;\N
1282;49-318;Skarbimierz;ul. Parkowa;12;\N
1283;49-200;Grodków;ul. Warszawska;29;\N
1284;49-340;Lewin Brzeski;Rynek;1;\N
1285;49-313;Lubsza;ul. Brzeska;16;\N
1286;49-332;Olszanka;Olszanka;16;\N
1287;48-120;Baborów;ul. Ratuszowa;2A;\N
1288;48-140;Branice;ul. Słowackiego;3;\N
1289;48-100;Głubczyce;ul.  Niepodległości;14;\N
1290;48-130;Kietrz;ul. 3-go Maja;1;\N
1291;47-200;Kędzierzyn-Koźle;ul. Piramowicza;32;\N
1292;47-240;Bierawa;ul. Wojska Polskiego;12;\N
1293;47-253;Cisek;ul. Planetorza;52;\N
1294;47-280;Pawłowiczki;Pl. Jedności Narodu;1;\N
1295;47-260;Polska Cerekiew;ul. Raciborska;4;\N
1296;47-208;Reńska Wieś;ul. Pawłowicka;1;\N
1297;46-220;Byczyna;Rynek;1;\N
1298;46-200;Kluczbork;ul. Katowicka;1;\N
1299;46-282;Lasowice Wielkie;Lasowice Wielkie;99A;\N
1300;46-250;Wołczyn;ul. Dworcowa;1;\N
1301;47-320;Gogolin;ul. Krapkowicka;6;\N
1302;47-303;Krapkowice;ul. 3 Maja;17;\N
1303;47-364;Strzeleczki;Rynek;4;\N
1304;47-344;Walce;ul. Mickiewicza;18;\N
1305;47-330;Zdzieszowice;ul. Chrobrego;34;\N
1306;46-146;Domaszowice;ul. Główna;26;\N
1307;46-100;Namysłów;ul. Stanisława Dubois;3;\N
1308;46-034;Pokój;ul. Sienkiewicza;8;\N
1309;46-112;Świerczów;ul. Brzeska;48;\N
1310;46-113;Wilków;ul. Wrocławska;11;\N
1311;48-340;Głuchołazy;Rynek;15;\N
1312;48-388;Kamiennik;ul. 1 Maja;69;\N
1313;48-317;Korfantów;Rynek;4;\N
1314;48-316;Łambinowice;ul. Tadeusza Zawadzkiego;29;\N
1315;48-300;Nysa;ul.  Kolejowa;15;\N
1316;48-385;Otmuchów;ul.  Zamkowa;6;\N
1317;48-370;Paczków;Rynek;1;\N
1318;48-314;Pakosławice;Reńska Wieś;1;\N
1319;48-320;Skoroszyce;ul. Powstańców Śląskich;17;\N
1320;46-380;Dobrodzień;pl. Wolności;1;\N
1321;46-310;Gorzów Śląski;ul. Wojska Polskiego;15;\N
1322;46-300;Olesno;ul. Pieloka;21;\N
1323;46-320;Praszka;Plac Grunwaldzki;13;\N
1324;46-331;Radłów;ul. Oleska;3;\N
1325;46-325;Rudniki;ul. Wojska Polskiego;12a;\N
1326;46-048;Zębowice;ul. Izydora Murka;2;\N
1327;46-053;Chrząstowice;ul. Dworcowa;38;\N
1328;49-120;Dąbrowa;ul. Ks. prof. J. Sztonyka;56;\N
1329;46-081;Dobrzeń Wielki;ul. Namysłowska;44;\N
1330;46-070;Komprachcice;ul. Kolejowa;3;\N
1331;46-024;Łubniany;ul. Opolska;104;\N
1332;46-030;Murów;ul. Dworcowa;2;\N
1333;49-100;Niemodlin;ul. Bohaterów Powstań Śląskich;37;\N
1334;46-040;Ozimek;ul. Ks. Dzierżona;4B;\N
1335;46-090;Popielów;ul. Opolska;13;\N
1336;46-060;Prószków;ul. Opolska;17;\N
1337;46-050;Tarnów Opolski;ul. Dworcowa;6;\N
1338;49-130;Tułowice;ul. Szkolna;1;\N
1339;46-045;Turawa;ul. Opolska;39C;\N
1340;48-210;Biała;Rynek;10;\N
1341;48-250;Głogówek;Rynek;1;\N
1342;48-231;Lubrza;ul. Wolności;73;\N
1343;48-200;Prudnik;ul. Kościuszki;3;\N
1344;47-180;Izbicko;ul. Powstańców Śląskich;12;\N
1345;47-133;Jemielnica;ul. Strzelecka;67;\N
1346;47-110;Kolonowskie;ul. Ks. Czerwionki;39;\N
1347;47-150;Leśnica;ul. 1 Maja;9;\N
1348;47-100;Strzelce Opolskie;Pl. Myśliwca;1;\N
1349;47-143;Ujazd;ul. Sławięcicka;19;\N
1350;47-120;Zawadzkie;ul. Dębowa;13;\N
1351;45-015;Opole;Rynek Ratusz;;\N
1352;38-710;UP Czarna k. Ustrzyk Dolnych;Czarna Góra;74;\N
1353;38-713;Lutowiska;Lutowiska;14;\N
1354;38-700;Ustrzyki Dolne;ul. Kopernika;1;\N
1355;36-200;Brzozów;ul. Armii Krajowej;1;\N
1356;36-230;Domaradz;Domaradz;345;\N
1357;36-204;Dydnia;Dydnia;224;\N
1358;36-213;Haczów;Haczów;573;\N
1359;36-220;Jasienica Rosielna;Jasienica Rosielna;240;\N
1360;36-245;Nozdrzec;Nozdrzec;224;\N
1361;39-200;Dębica;ul. Ratuszowa;2;\N
1362;39-230;Brzostek;ul. Rynek;1;\N
1363;39-215;Czarna;ul. Dworcowa;6;\N
1364;39-200;Dębica;ul. Stefana Batorego;13;\N
1365;39-225;Jodłowa;Jodłowa;1A;\N
1366;39-220;Pilzno;ul. Rynek;6;\N
1367;39-204;Żyraków;Żyraków;137;\N
1368;37-500;Jarosław;Rynek;1;\N
1369;37-550;Radymno;ul. Lwowska;20;\N
1370;37-561;Chłopice;Chłopice;149a;\N
1371;37-500;Jarosław;ul. Piekarska;5;\N
1372;37-543;Laszki;Laszki;36;\N
1373;37-500;Jarosław;Pawłosiów;88;\N
1374;37-560;Pruchnik;ul. Rynek;1;\N
1375;37-550;Radymno;ul. Lwowska;38;\N
1376;37-562;Rokietnica;Rokietnica;682;\N
1377;37-565;Roźwienica;Rozwienica;1;\N
1378;37-522;Wiązownica;Warszawska;15;\N
1379;38-200;Jasło;ul. Rynek;12;\N
1380;38-212;Brzyska;Brzyska;1;\N
1381;38-220;Dębowiec;Dębowiec;101;\N
1382;38-200;Jasło;ul. Juliusza Słowackiego;4;\N
1383;38-213;Kołaczyce;Rynek;1;\N
1384;38-232;Krempna;Krempna;85;\N
1385;38-230;Nowy Żmigród;ul. Mickiewicza;2;\N
1386;38-223;Osiek Jasielski;Osiek Jasielski;112;\N
1387;38-242;Skołyszyn;Skolyszyn;12;\N
1388;38-204;Tarnowiec;Tarnowiec;211;\N
1389;36-105;Cmolas;Cmolas;237B;\N
1390;36-100;Kolbuszowa;ul. Obrońców Pokoju;21;\N
1391;36-110;Majdan Królewski;Rynek;1a;\N
1392;36-147;Niwiska;Niwiska;430;\N
1393;36-130;Raniżów;Rynek;6;\N
1394;36-122;Dzikowiec;ul. Dworska;62;\N
1395;38-458;Chorkówka;Chorkówka;175;\N
1396;38-450;Dukla;Trakt Węgierski;11;\N
1397;38-440;Iwonicz-Zdrój;Al. Słoneczna;28;\N
1398;38-460;Jedlicze;Rynek;6;\N
1399;38-420;Korczyna;Rynek;18A;\N
1400;38-422;Krościenko Wyżne;ul. Południowa;9;\N
1401;38-430;Miejsce Piastowe;ul. Dukielska;14;\N
1402;38-480;Rymanów;ul. Mitkowskiego;14a;\N
1403;38-471;Wojaszówka;Wojaszówka;115;\N
1404;38-485;Jaśliska;Jaśliska;171;\N
1405;37-300;Leżajsk;Rynek;1;\N
1406;37-306;Grodzisko Dolne;Grodzisko Dolne;125A;\N
1407;37-303;Kuryłówka;Kuryłówka;527;\N
1408;37-300;Leżajsk;ul. Opalińskiego;2;\N
1409;37-310;Nowa Sarzyna;ul. Kopernika;1;\N
1410;37-600;Lubaczów;ul. Rynek;26;\N
1411;37-611;Cieszanów;Rynek;1;\N
1412;37-620;Horyniec-Zdrój;Al. .Przyjaźni;5;\N
